CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
692,Male,33,9,0.0,1,1,0,113505.9,1
562,Male,37,2,0.0,1,0,1,52525.2,1
679,Male,37,7,74260.0,1,1,0,194618.0,0
603,Male,35,1,123407.7,1,1,0,152541.9,1
720,Male,33,3,123783.9,2,1,1,142903.4,0
797,Male,24,5,0.0,2,1,0,182257.6,0
594,Male,36,6,153880.2,1,0,0,135431.7,0
529,Female,31,7,0.0,2,1,1,175697.9,0
606,Female,32,1,106301.9,2,0,1,59061.3,0
621,Female,40,7,0.0,2,0,1,131283.6,1
513,Female,43,9,0.0,2,1,0,152499.8,0
753,Male,44,3,138076.5,1,1,0,15523.1,1
605,Female,30,9,135422.3,1,0,1,186418.9,0
574,Female,37,7,0.0,2,1,0,32262.3,0
726,Female,38,5,126875.6,1,1,0,128052.3,0
611,Female,28,3,96381.7,2,1,0,181419.3,0
593,Female,41,4,119703.1,2,1,1,109783.3,0
466,Male,41,2,152102.2,2,1,0,181879.6,0
741,Female,36,0,127675.4,2,1,0,74260.2,0
684,Female,44,2,133776.9,2,0,1,49865.0,0
550,Female,33,9,72788.0,1,1,1,103608.1,0
593,Male,26,9,76226.9,1,1,0,167564.8,0
601,Male,48,9,163630.8,1,0,1,41816.5,1
676,Female,30,5,0.0,2,0,0,179066.6,0
556,Female,46,10,0.0,2,0,0,109184.2,0
719,Male,36,3,155423.2,1,1,1,199841.3,0
850,Male,55,0,98710.9,1,1,1,83617.2,1
649,Female,49,2,0.0,1,1,0,84863.9,1
509,Male,41,7,126683.8,1,0,1,114775.5,0
684,Male,33,4,140700.6,1,1,0,103557.9,0
806,Male,30,8,168078.8,1,1,0,85028.4,1
729,Male,44,4,107726.9,2,1,0,153064.9,0
683,Female,33,9,0.0,2,1,1,38784.4,0
689,Female,63,1,0.0,2,1,1,186526.1,0
672,Female,21,1,35741.7,1,1,0,28789.9,0
602,Female,53,5,98268.8,1,0,1,45038.3,1
739,Female,20,4,133801.0,1,0,1,150245.8,0
618,Female,21,2,125682.8,1,0,0,57762.0,0
674,Female,42,9,0.0,2,1,0,4292.7,0
762,Male,26,6,130428.8,1,1,0,173365.9,0
790,Male,37,6,0.0,2,1,1,119484.0,0
754,Female,27,8,0.0,2,0,0,121821.2,0
729,Male,44,6,0.0,2,1,0,151733.4,0
606,Female,47,0,137138.2,2,0,1,53784.2,0
616,Male,23,8,73113.0,1,1,1,62733.1,0
772,Male,47,9,152347.0,1,0,1,17671.8,0
652,Male,41,8,115144.7,1,1,0,188905.4,0
743,Male,43,5,0.0,2,0,0,113079.2,1
793,Male,39,3,137817.5,1,0,0,83997.8,0
743,Male,45,7,157332.3,1,1,0,125424.4,0
746,Male,37,2,0.0,2,1,0,143194.1,0
627,Female,39,5,124586.9,1,1,0,93132.6,1
713,Male,38,6,116980.8,2,0,1,76038.4,0
678,Female,40,3,128398.4,1,1,0,168658.3,0
540,Male,39,1,0.0,1,0,1,108419.4,0
615,Female,33,3,137657.3,2,1,1,171657.6,0
415,Male,53,5,167259.4,1,1,1,22357.3,0
628,Female,45,8,0.0,2,1,0,193903.1,0
700,Male,26,4,119009.6,1,1,0,141926.4,0
623,Male,33,2,80002.3,1,1,1,104079.6,0
623,Female,37,4,140211.9,1,1,1,93832.3,0
679,Female,44,3,118742.7,2,1,0,1568.9,0
632,Male,37,1,138207.1,1,1,0,60778.1,1
790,Female,47,10,148636.2,1,0,1,16120.0,1
514,Male,45,1,178827.8,1,1,0,60375.2,0
491,Male,33,5,83134.3,1,1,0,187946.6,0
753,Male,92,3,121513.3,1,0,1,195564.0,0
693,Female,37,6,95900.0,1,1,1,38196.2,0
679,Female,30,1,112543.4,1,1,1,179435.2,0
529,Male,34,9,0.0,1,1,1,93208.2,0
619,Female,31,3,141751.8,1,0,1,61531.9,0
680,Female,37,6,124140.6,2,1,0,92826.4,0
693,Male,45,2,116546.6,2,0,0,23140.3,1
834,Female,28,6,0.0,1,1,0,74287.5,0
636,Female,29,6,157576.5,2,1,1,101102.4,0
538,Male,43,5,0.0,2,1,0,126933.7,0
566,Female,44,5,141429.0,2,0,0,68408.7,0
597,Male,35,0,127511.0,1,1,1,155356.3,0
711,Female,29,9,0.0,2,0,1,3234.8,0
606,Male,31,10,0.0,2,1,0,195209.4,0
615,Male,51,6,81818.5,1,1,1,169149.4,0
589,Male,36,1,100895.5,1,1,1,68075.1,0
606,Male,45,5,63832.4,1,1,1,93707.8,0
582,Male,29,4,0.0,2,0,0,156153.3,0
710,Female,36,4,116085.1,1,1,0,58601.6,0
467,Male,57,1,0.0,2,1,1,114448.8,0
749,Male,30,1,0.0,2,0,1,126551.7,0
564,Female,33,2,115761.5,1,0,1,112350.2,1
730,Male,26,6,0.0,2,1,1,185808.7,0
678,Male,32,4,139626.0,1,1,1,118235.5,1
540,Female,31,7,0.0,1,0,1,183051.6,1
767,Female,35,6,115576.4,1,0,1,27922.5,0
615,Female,23,4,0.0,2,1,0,196476.2,0
583,Female,41,5,77647.6,1,1,0,190429.5,0
850,Female,40,5,0.0,2,1,0,35034.2,0
651,Female,34,10,148962.5,1,1,0,66389.4,1
798,Male,22,8,0.0,2,1,0,107615.4,0
695,Male,37,2,0.0,2,1,1,99692.7,0
497,Male,41,5,80542.8,1,0,0,88729.2,1
739,Male,40,4,0.0,2,0,0,173321.7,0
549,Female,34,4,0.0,2,0,0,139463.6,0
850,Male,35,9,102050.5,1,1,1,3769.7,0
648,Male,49,5,0.0,1,1,0,149946.4,1
679,Female,24,6,114948.8,2,0,1,135768.3,0
606,Male,39,8,136000.5,2,1,0,31708.5,0
850,Male,32,4,156001.7,2,1,1,151677.3,0
619,Male,41,3,147974.2,2,1,0,170518.8,0
719,Male,44,2,0.0,2,1,0,196582.2,0
640,Male,26,5,90402.8,1,1,1,3298.7,0
710,Male,40,5,0.0,2,0,0,162879.0,0
580,Male,31,2,0.0,2,0,1,64014.2,0
550,Male,44,9,0.0,2,1,0,26257.0,0
841,Female,31,3,162701.7,2,1,1,126794.6,0
760,Male,34,2,0.0,2,1,0,164162.4,0
687,Female,30,6,0.0,2,0,0,179206.9,0
753,Female,35,5,82454.0,2,0,0,18254.8,0
661,Male,35,9,100108.0,1,1,0,83949.7,0
699,Male,28,7,0.0,2,1,1,22684.8,0
617,Female,39,5,83348.9,3,1,0,7953.6,1
595,Female,44,4,96553.5,2,1,0,143952.2,1
669,Male,50,9,201009.6,1,1,0,158032.5,1
613,Female,27,5,125167.7,1,1,0,199104.5,0
782,Male,32,9,0.0,1,1,1,87567.0,0
582,Female,43,5,153313.7,1,0,0,170563.7,0
679,Male,30,9,0.0,2,1,0,157871.6,0
611,Female,40,2,125879.3,1,1,0,93203.4,0
455,Female,37,6,170057.6,1,0,1,54398.6,0
621,Male,32,1,0.0,2,1,1,168779.5,0
596,Male,48,2,131326.5,1,0,0,1140.0,1
585,Female,56,1,128472.8,1,1,0,186476.9,1
742,Male,32,6,160485.2,1,1,0,29023.0,0
850,Male,42,6,84445.7,3,0,1,60021.3,1
738,Female,40,1,115409.2,2,0,0,180456.8,0
619,Male,46,8,62400.5,1,1,1,132498.4,1
628,Female,50,4,143054.6,1,0,1,109608.8,1
487,Male,24,7,133628.1,2,1,1,98570.0,0
513,Female,41,9,107135.0,2,1,1,160546.6,0
563,Male,26,7,0.0,2,0,0,6139.7,0
803,Female,65,2,151659.5,2,0,1,6930.2,0
607,Female,32,7,0.0,3,0,1,10674.6,0
628,Female,51,9,155903.8,2,1,1,71159.8,0
521,Female,49,4,82940.3,2,0,0,62413.0,1
669,Female,50,4,112650.9,1,0,0,166386.2,1
686,Female,41,10,0.0,1,1,0,133086.5,0
700,Male,35,4,95853.4,2,1,0,192933.4,0
663,Female,42,1,82228.7,2,1,0,71359.8,0
671,Female,31,4,0.0,2,0,1,79270.0,0
651,Female,35,1,163700.8,3,1,1,29583.5,1
728,Male,34,4,106328.1,1,1,0,88680.7,0
574,Female,34,7,152992.9,1,1,1,134691.2,0
464,Male,38,3,116439.7,1,1,0,75574.5,0
604,Male,27,9,101352.8,1,0,0,30252.3,0
836,Female,37,10,0.0,2,1,0,111324.4,0
511,Female,75,9,105609.2,1,0,1,105425.2,0
518,Female,45,8,0.0,2,1,1,36193.1,0
756,Male,67,4,0.0,3,1,1,93081.9,0
489,Female,47,8,103894.4,2,1,1,107625.5,0
622,Male,27,9,139834.9,1,1,1,152733.9,0
652,Female,36,6,112518.7,2,0,1,110421.3,0
625,Female,37,7,115895.4,1,1,0,48486.3,0
521,Female,39,3,146408.7,1,0,0,72993.7,0
546,Male,34,4,165363.3,2,1,1,25744.1,1
697,Female,45,1,0.0,2,1,0,46807.6,1
571,Male,33,3,71843.2,1,1,0,26772.0,0
748,Male,35,5,105492.5,1,1,1,150057.2,0
591,Male,35,7,183027.3,1,1,1,56028.8,0
814,Male,29,1,131968.6,2,1,1,147693.9,0
709,Female,45,3,104118.5,1,0,1,174032.0,0
433,Male,27,2,0.0,2,1,1,153698.7,0
781,Male,20,0,125023.1,2,1,1,108301.5,0
656,Female,30,4,74323.2,1,1,1,22929.1,0
683,Male,38,7,109346.1,2,1,0,102665.9,0
620,Male,32,6,0.0,2,1,0,56139.1,0
637,Female,39,3,109698.4,1,1,1,88391.3,1
525,Female,30,5,0.0,2,0,1,149195.4,0
793,Female,34,5,127758.1,1,1,0,143357.0,0
638,Male,50,1,102645.5,1,1,0,168360.0,1
520,Male,31,4,93249.4,1,1,0,77335.8,0
641,Male,35,5,0.0,2,1,0,93148.9,0
840,Female,51,1,87779.8,1,0,1,36687.1,1
504,Male,40,5,0.0,2,0,0,146703.4,0
686,Male,38,0,138131.3,1,0,1,115927.9,0
533,Male,38,4,70362.5,2,1,1,104189.5,0
577,Female,32,1,0.0,2,1,0,9902.4,0
445,Female,48,7,168286.6,1,1,0,16645.8,1
720,Male,44,3,86102.3,1,1,0,180134.9,1
643,Male,25,4,115142.9,1,1,1,148099.0,0
652,Female,47,0,126597.9,2,1,1,38798.8,1
663,Female,33,2,0.0,2,1,0,153295.0,0
525,Female,30,0,157989.2,2,1,1,100687.7,0
662,Female,54,1,187997.2,1,0,0,111442.7,1
724,Male,54,8,172192.5,1,1,1,136902.0,0
581,Male,38,1,133105.5,1,1,0,105732.9,1
685,Male,38,4,0.0,2,1,1,35884.9,0
595,Male,46,10,0.0,1,1,0,73489.2,1
588,Female,21,8,0.0,2,1,1,110114.2,0
647,Male,35,3,192408.0,1,1,1,40145.3,0
785,Female,38,9,107199.8,1,0,0,146398.5,0
794,Female,55,6,115796.7,1,1,0,160526.4,1
823,Male,37,5,164858.2,1,1,1,173516.7,0
687,Male,38,4,117633.3,1,0,1,88396.6,0
850,Female,28,9,0.0,2,1,0,185821.4,0
496,Female,36,7,0.0,2,0,0,108098.3,0
527,Female,30,6,126663.5,1,1,1,162267.9,0
576,Female,71,6,140273.5,1,1,1,193135.3,1
525,Female,60,7,0.0,2,0,1,168034.9,0
727,Male,21,8,153344.7,1,1,1,163295.9,0
671,Female,23,9,123943.2,1,1,1,159553.3,0
625,Male,39,5,0.0,1,1,0,99800.9,0
643,Male,33,7,98630.3,2,1,1,40250.8,0
707,Female,33,2,58036.3,1,1,1,83335.8,0
539,Male,28,5,0.0,2,1,0,48382.4,0
498,Male,45,7,109200.7,2,0,1,165990.4,0
696,Female,30,0,0.0,2,1,1,9002.8,0
758,Female,33,7,0.0,1,1,0,188156.3,0
685,Female,33,6,0.0,2,0,1,186785.0,0
655,Female,30,1,83174.0,2,1,1,184259.6,0
747,Female,40,3,0.0,1,0,0,57817.8,1
601,Male,24,7,0.0,2,0,0,144660.4,0
477,Male,22,5,82559.4,2,0,0,163112.9,1
558,Male,32,5,73494.2,1,0,0,136301.1,0
586,Male,29,2,132450.2,1,1,1,36176.6,0
850,Male,49,6,128663.9,1,1,0,65769.3,1
505,Female,36,2,79951.9,1,0,1,174123.2,1
591,Female,51,8,132508.3,1,1,1,161304.7,1
761,Female,38,1,120530.1,2,1,0,109394.6,0
554,Female,35,10,74988.6,2,0,1,190155.1,0
774,Female,47,6,94722.9,1,0,1,61451.0,0
771,Female,33,5,0.0,2,1,0,8673.4,0
792,Male,31,6,71269.9,2,0,1,125912.8,0
673,Female,41,9,98612.1,1,1,0,151349.4,0
765,Male,40,6,138033.6,1,1,1,67972.5,0
748,Female,41,2,91621.7,1,1,1,71139.3,0
422,Male,54,3,140014.4,1,0,1,86351.0,0
568,Male,27,5,126816.0,2,0,1,118648.1,0
502,Female,64,3,139663.4,1,0,1,100995.1,0
524,Female,28,7,0.0,2,0,1,147100.7,0
689,Male,34,1,165312.3,1,1,0,155495.6,0
661,Male,26,8,0.0,2,0,0,196875.9,0
606,Male,33,8,0.0,2,1,1,63176.8,0
678,Female,54,1,123699.3,2,0,1,105221.8,0
636,Female,29,3,97325.2,1,0,1,131924.4,0
647,Male,32,5,97041.2,1,1,1,23132.7,0
732,Male,36,5,0.0,2,1,0,161428.3,0
646,Male,50,0,104129.2,2,1,0,181794.9,1
559,Female,43,1,0.0,1,0,1,86634.3,0
581,Male,28,3,104367.5,1,1,1,29937.8,0
565,Male,46,7,135369.7,1,0,1,140130.2,0
657,Female,41,6,112119.5,1,1,0,17536.8,0
847,Male,66,7,123760.7,1,0,1,53157.2,0
558,Female,41,6,0.0,1,1,1,143585.3,1
596,Male,57,6,0.0,2,1,1,72402.0,0
579,Male,39,5,0.0,2,0,1,39891.8,0
741,Female,36,3,0.0,2,1,1,89804.8,0
613,Male,44,3,0.0,2,0,1,136491.7,0
694,Male,31,5,0.0,1,1,0,35593.2,0
729,Female,42,7,0.0,2,1,0,58268.2,1
480,Female,42,1,152160.2,2,1,0,101778.9,0
666,Female,59,5,0.0,2,1,1,185123.1,0
575,Male,24,2,0.0,2,1,1,119927.8,0
850,Male,36,3,0.0,2,1,0,195033.1,0
740,Male,36,4,172381.8,1,1,1,86480.3,0
588,Male,41,6,106116.6,2,1,0,198766.6,0
681,Male,36,5,141952.1,1,1,1,185144.1,0
611,Female,33,7,0.0,2,1,1,3729.9,0
589,Female,37,6,138497.8,1,0,1,18988.6,0
717,Female,34,1,0.0,2,1,0,119313.7,0
556,Male,33,3,124213.4,2,1,0,62627.6,0
850,Male,37,4,126872.6,1,1,0,197266.6,0
685,Female,42,2,0.0,2,0,0,199992.5,0
713,Female,37,8,0.0,1,1,1,16403.4,0
437,Female,26,1,120923.5,1,0,1,78854.6,0
605,Male,47,7,142643.5,1,1,0,189310.3,0
758,Male,41,10,79857.6,1,1,1,78088.2,0
600,Male,46,10,95502.2,1,0,0,19842.2,0
827,Male,38,5,0.0,2,0,0,103305.0,0
608,Male,23,8,197715.9,2,1,1,116124.3,0
608,Female,30,8,85859.8,1,0,0,142730.3,0
554,Male,44,7,85304.3,1,1,1,58076.5,0
683,Female,35,1,132371.3,2,0,0,186123.6,0
660,Male,33,4,0.0,1,1,0,29664.5,0
628,Female,31,5,0.0,1,0,0,147963.1,1
668,Male,39,4,79896.0,1,1,0,38466.4,0
776,Female,29,5,0.0,2,1,1,143301.5,0
820,Male,36,4,0.0,2,1,0,31422.7,0
665,Male,36,1,0.0,2,0,1,121505.6,0
850,Male,31,4,146587.3,1,1,1,89874.8,0
703,Female,42,7,0.0,2,0,1,72500.7,0
506,Male,32,8,0.0,2,0,1,182692.8,0
588,Male,32,3,109109.3,1,0,1,4993.9,0
622,Female,26,8,0.0,2,1,1,124964.8,0
606,Male,34,5,0.0,1,1,0,161971.4,0
517,Male,56,9,142147.3,1,0,0,39488.0,1
758,Female,43,10,0.0,2,1,1,55313.4,0
677,Female,49,3,0.0,2,1,1,187811.7,0
827,Female,35,0,0.0,2,0,1,184514.0,0
729,Female,36,8,109106.8,1,0,0,121311.1,0
654,Male,36,2,112262.8,1,1,0,12873.4,0
654,Female,36,5,0.0,2,0,0,157238.1,0
619,Male,52,8,0.0,2,1,1,123242.1,0
642,Male,26,8,144238.7,1,1,1,184399.8,0
472,Female,32,1,159397.8,1,0,1,57323.2,0
470,Male,30,4,125385.0,1,1,0,68293.9,0
633,Female,60,8,69365.3,1,1,1,10288.2,0
602,Male,31,7,155271.8,1,1,1,179446.3,0
640,Male,29,5,197200.0,2,1,0,141453.6,0
454,Female,48,5,144837.8,1,1,1,93151.8,0
562,Female,57,3,0.0,3,1,0,6555.0,1
636,Male,34,8,0.0,2,1,0,38570.1,0
621,Male,50,3,163085.8,1,0,1,131048.4,0
795,Male,38,7,125903.2,2,1,1,127068.9,0
550,Male,22,6,154377.3,1,1,1,51721.5,0
630,Male,41,7,107511.5,1,0,1,46156.9,0
573,Male,30,8,127406.5,1,1,0,192950.6,0
561,Male,24,8,143656.6,1,0,1,180932.5,0
662,Female,39,5,138106.8,1,0,0,19596.7,0
637,Male,27,9,128940.2,1,1,0,46786.9,0
651,Male,37,9,114453.6,1,0,1,175820.9,0
646,Female,33,2,0.0,2,0,0,198208.0,0
567,Female,48,3,0.0,1,1,0,55362.5,0
638,Male,41,1,131762.9,1,1,1,47675.3,0
725,Female,31,6,0.0,1,0,0,61326.4,0
709,Female,41,3,150300.7,2,1,0,71672.9,0
787,Male,39,10,108935.4,1,1,1,101168.3,0
653,Male,37,7,135847.5,1,1,0,144880.8,0
661,Male,37,7,109908.1,2,1,0,115037.7,1
681,Male,49,8,142946.2,1,0,0,187280.5,1
436,Male,45,3,104339.1,2,1,1,183540.2,1
663,Male,33,5,157274.4,2,1,1,28531.8,0
662,Male,64,0,98848.2,1,0,1,42730.1,0
607,Female,39,8,105103.3,1,1,0,104721.5,1
754,Male,34,7,0.0,2,1,1,65219.9,0
850,Female,66,0,127120.6,1,0,1,118929.6,1
578,Male,39,2,0.0,2,1,0,70563.9,0
666,Female,36,3,129118.5,2,0,0,139435.1,0
599,Female,43,4,0.0,1,1,0,170347.1,0
586,Female,46,0,0.0,3,0,1,131553.8,1
825,Female,36,3,146053.7,1,1,1,138344.7,0
808,Female,67,10,124577.2,1,0,1,169894.4,0
515,Male,29,4,151012.6,2,1,0,9771.0,0
663,Female,58,5,216109.9,1,0,1,74176.7,1
444,Male,34,2,144319.0,1,1,0,112668.1,0
650,Female,39,4,0.0,2,0,0,186275.7,0
609,Male,26,7,0.0,2,1,0,98464.0,0
824,Male,77,3,27517.2,2,0,1,2746.4,0
662,Male,29,5,147092.7,1,1,0,10928.3,0
699,Female,51,2,92246.1,2,0,1,91346.0,0
752,Female,41,8,0.0,2,1,0,139844.0,1
603,Female,40,8,148897.0,1,0,0,105052.9,0
628,Male,50,8,0.0,1,0,0,144366.8,1
745,Female,36,9,0.0,1,1,0,19605.2,1
804,Female,33,10,138336.0,1,1,1,80483.8,0
454,Female,50,10,92895.6,1,1,0,154344.0,1
631,Male,46,9,160736.6,1,0,1,93503.0,0
503,Male,32,4,0.0,2,1,1,153037.0,0
548,Female,37,9,0.0,2,0,0,98029.6,0
668,Male,28,4,107141.3,1,1,0,193018.7,0
619,Female,55,0,0.0,3,0,0,60810.6,1
842,Female,37,4,132446.1,2,1,0,87071.2,1
707,Female,57,1,92053.0,1,1,1,164064.4,1
715,Male,38,2,96798.8,2,1,1,4554.7,0
573,Male,35,9,134498.5,2,1,1,119924.8,0
509,Male,55,8,132387.9,2,1,1,170360.1,0
670,Female,40,2,147171.2,1,0,1,69850.0,0
613,Male,44,9,100524.7,1,1,1,47299.0,0
678,Female,26,1,0.0,2,1,0,45443.7,0
555,Female,51,9,138214.5,1,1,0,198715.3,1
777,Female,30,4,0.0,2,0,1,115612.0,0
552,Male,55,3,0.0,1,1,1,40333.9,0
640,Male,39,3,0.0,1,1,1,105997.3,0
541,Male,34,3,128743.6,1,1,0,134851.1,0
756,Male,31,10,122647.3,1,0,0,61666.9,0
684,Female,24,9,79263.9,1,0,1,196574.5,0
618,Female,42,2,0.0,4,0,0,111097.4,1
604,Female,53,2,121389.8,1,1,1,48201.6,1
624,Male,38,7,123906.6,1,1,0,135096.8,0
661,Male,38,7,143006.7,1,1,1,15650.9,0
627,Female,28,3,157597.6,1,0,1,34097.2,0
812,Male,38,3,127117.8,2,1,1,174822.7,0
473,Female,39,9,117103.3,2,1,1,85937.5,1
717,Male,36,2,102989.8,2,0,1,49185.6,0
693,Male,28,1,145118.8,1,0,1,77742.4,0
705,Male,92,1,126076.2,2,1,1,34436.8,0
661,Male,41,5,0.0,1,0,1,88279.6,0
573,Female,27,4,0.0,2,1,1,157549.6,0
639,Male,37,5,98186.7,1,0,1,173387.0,0
718,Female,67,7,0.0,3,1,1,82782.1,0
570,Male,37,6,0.0,1,1,1,187758.5,0
461,Female,40,7,0.0,2,1,0,176547.8,0
638,Female,33,5,129335.7,1,1,1,56585.2,1
608,Male,48,7,75801.7,1,1,0,125763.0,0
599,Male,42,6,0.0,2,1,0,113868.4,0
762,Female,44,7,159316.6,1,0,0,24780.1,0
662,Female,38,2,96479.8,1,1,0,120259.4,0
747,Male,29,7,117726.3,1,1,1,175398.3,0
539,Male,39,6,0.0,2,1,1,86767.5,0
625,Male,43,4,122351.3,1,1,0,71216.6,0
656,Female,48,9,0.0,2,1,1,85240.6,1
469,Female,48,5,0.0,1,1,0,160529.7,1
621,Female,43,8,0.0,1,0,0,102806.6,0
754,Female,27,7,0.0,2,1,0,144134.6,0
679,Female,50,6,132598.4,2,1,1,184018.0,0
535,Male,38,2,119272.3,1,0,0,195896.6,1
487,Male,37,2,0.0,2,1,1,126722.6,0
850,Female,42,3,0.0,2,1,1,176883.4,0
585,Male,55,10,106415.6,3,1,1,122961.0,1
603,Male,31,4,0.0,2,0,1,9607.1,0
728,Female,32,9,127772.1,2,1,1,152643.5,0
621,Male,41,5,104631.7,1,1,1,95551.2,0
833,Male,30,1,0.0,2,1,0,141860.6,0
502,Male,37,10,0.0,1,1,1,76642.7,0
825,Male,37,6,118050.8,1,0,1,52301.2,0
668,Male,46,0,0.0,2,0,0,29388.0,0
487,Female,40,6,136093.7,1,0,1,193408.4,0
600,Female,39,7,88477.4,2,1,0,58632.4,0
606,Male,34,3,161572.2,1,0,1,191076.2,0
623,Male,50,7,126608.4,1,0,1,645.6,1
575,Female,54,9,68333.0,1,1,1,144390.8,0
577,Male,48,6,179852.3,1,1,0,193580.3,0
651,Female,25,8,0.0,2,1,1,126761.2,0
693,Male,46,2,104763.4,1,1,1,62368.3,0
800,Male,60,6,88541.6,2,1,1,131718.1,0
760,Male,38,6,162888.7,1,1,0,91098.8,1
711,Female,35,8,0.0,1,1,1,67508.0,0
637,Male,43,8,0.0,1,1,0,12156.9,1
662,Male,32,9,0.0,2,0,0,65089.4,0
568,Female,44,7,0.0,2,0,0,62370.7,1
692,Female,30,7,0.0,2,1,1,18826.3,0
614,Female,35,1,0.0,2,1,1,3342.6,0
478,Male,35,1,92474.1,1,1,0,178626.1,0
562,Male,36,6,0.0,2,1,0,32845.3,0
709,Male,30,9,115479.5,2,1,1,134733.0,0
684,Female,26,5,87098.9,1,0,0,106095.8,0
546,Female,42,9,86351.9,2,1,0,57380.1,0
779,Female,42,5,0.0,2,0,0,25951.9,0
576,Male,63,3,148843.6,1,1,0,69414.1,1
481,Male,44,3,163714.5,1,1,0,96123.7,0
445,Male,25,6,0.0,2,1,0,119425.9,0
606,Male,36,0,94153.6,1,0,1,120138.3,0
559,Male,50,5,162702.4,1,0,0,150548.5,1
608,Female,56,10,129255.2,2,1,0,142492.0,1
698,Male,41,3,90605.3,1,1,1,14357.0,0
568,Male,39,5,0.0,2,1,1,129569.9,0
528,Male,29,3,102787.4,1,1,0,55972.6,0
802,Female,39,7,120146.0,2,0,1,59497.0,1
669,Male,47,0,63723.8,2,1,1,181928.3,0
581,Female,24,10,159203.7,1,1,1,102517.8,1
640,Male,38,9,0.0,2,1,0,88827.7,0
529,Female,44,1,0.0,2,0,0,14161.3,0
547,Female,51,1,0.0,2,1,1,56908.4,0
718,Female,49,10,0.0,1,1,0,184474.7,1
707,Male,34,9,162691.2,2,1,0,94912.8,0
735,Male,43,9,127806.9,1,1,1,73069.6,0
765,Male,43,9,157960.5,2,0,0,136602.8,0
469,Female,52,8,139493.3,3,0,0,150093.3,1
594,Female,21,2,87096.8,2,1,0,168186.1,0
675,Female,34,10,84944.6,1,0,0,146230.6,0
703,Male,50,8,160139.6,2,1,1,79314.1,0
810,Male,33,6,0.0,2,1,1,77965.7,0
715,Male,42,6,0.0,2,1,1,128745.7,0
664,Male,40,9,0.0,2,1,0,194767.3,0
850,Male,29,6,0.0,2,1,1,10672.5,0
724,Male,36,6,94615.1,2,1,1,10627.2,0
563,Male,30,7,90727.8,1,1,0,122268.8,0
714,Male,26,3,119545.5,2,1,0,65482.9,0
614,Male,36,1,118311.8,1,1,0,146134.7,0
740,Male,33,1,129575.0,1,1,1,123300.4,0
587,Male,33,8,148163.6,1,0,0,122925.4,0
465,Male,24,5,117154.9,1,1,1,127744.0,0
689,Female,40,5,154251.7,1,0,1,118319.5,0
656,Male,30,3,0.0,2,0,1,17104.0,0
579,Female,33,1,65667.8,2,0,0,164609.0,0
716,Female,44,1,0.0,1,1,1,152108.5,0
551,Male,42,1,50194.6,1,1,1,23399.6,0
527,Female,39,9,96748.9,2,1,0,94711.4,0
600,Female,37,4,0.0,3,1,0,7312.3,1
685,Female,43,1,132667.2,1,1,1,41877.0,0
738,Male,36,5,0.0,2,1,1,96881.3,0
622,Male,41,2,127087.1,1,1,0,102402.9,1
528,Male,34,1,125566.9,1,1,1,176763.3,0
546,Female,52,1,106074.9,1,1,1,23548.5,1
576,Male,46,4,137367.9,1,1,1,33450.1,0
733,Female,38,3,157658.4,1,0,0,19658.4,0
727,Male,45,6,114422.9,2,1,1,104678.8,1
605,Male,41,5,103154.7,1,0,0,143203.8,0
586,Male,33,9,0.0,1,1,0,6975.0,0
564,Female,24,6,149592.1,1,1,1,153771.8,0
593,Female,48,3,133903.1,2,1,1,85902.4,1
736,Female,26,0,84587.9,1,0,1,188037.8,0
675,Male,32,8,197436.8,1,1,1,52710.7,0
656,Female,32,1,104254.3,1,1,1,17034.4,0
462,Male,39,4,140133.1,2,0,0,131304.5,0
685,Female,30,2,0.0,3,1,1,172576.4,1
850,Female,36,0,136980.2,2,1,1,99019.7,0
636,Female,48,3,120568.4,1,1,0,190160.0,1
850,Female,27,7,43658.3,2,1,1,3025.5,0
628,Female,37,9,0.0,2,1,1,34689.8,0
798,Male,28,3,0.0,2,1,0,2305.3,0
610,Female,57,7,72093.0,4,0,1,113228.8,1
591,Female,42,10,0.0,2,0,0,171099.2,0
614,Female,37,9,0.0,2,1,1,62023.1,0
651,Male,35,0,181822.0,2,0,1,36923.7,1
665,Male,25,7,90920.8,1,0,1,112256.6,0
570,Male,23,2,0.0,1,0,0,198831.0,0
631,Male,29,3,0.0,2,1,1,197963.5,0
586,Male,32,1,0.0,2,0,0,31636.0,0
691,Male,30,9,0.0,1,1,0,49594.0,0
639,Male,35,8,0.0,2,1,0,170483.9,0
698,Female,27,1,94920.7,1,1,1,40339.9,0
733,Male,45,2,113939.4,2,1,0,3218.7,0
850,Male,19,8,0.0,1,1,1,68569.9,0
618,Female,31,4,0.0,2,1,0,29176.0,0
473,Female,25,6,110666.4,2,0,0,46758.4,0
490,Male,39,1,0.0,3,1,0,171060.0,1
754,Female,48,7,141819.0,1,1,0,93550.5,1
649,Female,56,8,156974.3,1,1,0,89405.3,1
578,Male,50,5,151215.3,2,1,0,169804.4,0
690,Male,26,8,116318.2,1,1,1,83253.1,0
610,Male,49,6,113882.3,1,1,0,195813.8,1
596,Male,42,7,0.0,2,1,1,121568.4,0
492,Female,48,6,127254.0,1,1,1,92144.1,1
575,Male,41,2,100062.4,1,0,0,126307.3,0
569,Male,66,2,0.0,1,1,0,130784.2,1
